
SIMPLE-AWD: drop=0.5 lr=0.0001
epoch  train_loss  valid_loss  accuracy
6      0.581095    0.502747    0.734300
7      0.559690    0.504750    0.758454
8      0.544206    0.481084    0.772947
9      0.575703    0.473370    0.792271
10     0.540828    0.460009    0.739130
11     0.580981    0.466437    0.758454
12     0.579603    0.419928    0.787440
13     0.577699    0.470740    0.797101
14     0.558076    0.462536    0.748792
15     0.567853    0.473403    0.763285
16     0.557171    0.517605    0.743961
17     0.517560    0.458575    0.772947
18     0.549405    0.440977    0.792271
19     0.511442    0.476970    0.758454
20     0.502229    0.532091    0.705314
epoch  train_loss  valid_loss  accuracy
1      0.662509    0.673474    0.589372
2      0.606228    0.669277    0.565217
3      0.643995    0.641897    0.700483
4      0.642638    0.606458    0.719807
epoch  train_loss  valid_loss  accuracy
1      0.607984    0.574301    0.729469
2      0.574868    0.545665    0.739130
3      0.606771    0.490881    0.763285
4      0.582619    0.546078    0.748792
5      0.589549    0.476843    0.797101
6      0.611409    0.494481    0.787440
7      0.600279    0.471061    0.811594
8      0.604126    0.464007    0.753623
9      0.550368    0.472683    0.758454
10     0.513798    0.475537    0.792271
11     0.485867    0.460004    0.792271
12     0.507928    0.454097    0.801932
13     0.508677    0.433383    0.792271
14     0.500009    0.423898    0.772947
15     0.528725    0.441681    0.806763
16     0.482965    0.443521    0.797101
17     0.529070    0.424053    0.787440
18     0.517118    0.440823    0.772947
19     0.469621    0.480378    0.772947
20     0.477004    0.448273    0.782609
epoch  train_loss  valid_loss  accuracy
1      0.723146    0.774773    0.328502
2      0.678660    0.732331    0.468599
3      0.682767    0.680138    0.507246
4      0.686895    0.657672    0.570048
epoch  train_loss  valid_loss  accuracy
1      0.677868    0.670003    0.560386
2      0.694691    0.586947    0.700483
3      0.656182    0.614373    0.685990
4      0.619433    0.594456    0.724638
5      0.630957    0.544568    0.739130
6      0.619446    0.570324    0.758454
7      0.602727    0.538855    0.763285
8      0.612425    0.549975    0.758454
9      0.591377    0.543199    0.758454
10     0.592925    0.501458    0.782609
11     0.608120    0.539211    0.772947
12     0.566641    0.528650    0.782609
13     0.561226    0.550328    0.743961
14     0.577571    0.556700    0.753623
15     0.578808    0.532825    0.729469
16     0.558358    0.537398    0.758454
17     0.519678    0.516370    0.772947
18     0.548763    0.507185    0.768116
19     0.510817    0.473439    0.782609
20     0.480156    0.480742    0.787440
total elapsed time: 02:23:15

AWD-Pretrained-Wiki-Finetuned-Autopsy: drop=0.5 lr=0.0001
epoch  train_loss  valid_loss  accuracy
1      0.713307    0.727041    0.468599
2      0.670369    0.724253    0.497585
3      0.683340    0.638854    0.690821
4      0.647641    0.726096    0.531401
epoch  train_loss  valid_loss  accuracy
1      0.680685    0.643207    0.690821
2      0.670642    0.622354    0.695652
3      0.633942    0.709957    0.579710
4      0.596261    0.794228    0.492754
5      0.588342    0.822076    0.487923
6      0.599266    0.811361    0.536232
7      0.598809    0.790247    0.521739
8      0.587356    0.746296    0.570048
9      0.602152    0.663452    0.632850
10     0.584699    0.738567    0.584541
11     0.568375    0.726681    0.618357
12     0.568799    0.730925    0.594203
13     0.598102    0.602881    0.719807
14     0.550486    0.692990    0.652174
15     0.538635    0.832235    0.545894
16     0.548017    0.713294    0.599034
17     0.558671    0.627897    0.700483
18     0.538802    0.715854    0.623188
19     0.523297    0.710521    0.594203
20     0.517762    0.710032    0.579710
epoch  train_loss  valid_loss  accuracy
1      0.691353    0.697541    0.512077
2      0.669299    0.644402    0.661836
3      0.634019    0.718967    0.512077
4      0.603761    0.753863    0.439614
epoch  train_loss  valid_loss  accuracy
1      0.663562    0.643766    0.671498
2      0.594244    0.734223    0.492754
3      0.608310    0.668221    0.613527
4      0.585219    0.637738    0.652174
5      0.567973    0.653867    0.652174
6      0.577944    0.637121    0.661836
7      0.576174    0.613643    0.710145
8      0.548255    0.605548    0.700483
9      0.537956    0.650856    0.666667
10     0.542425    0.606125    0.700483
11     0.515111    0.590375    0.724638
12     0.538199    0.545248    0.743961
13     0.531032    0.486126    0.772947
14     0.538528    0.500146    0.816425
15     0.517495    0.511854    0.792271
16     0.519873    0.510595    0.772947
17     0.529055    0.503068    0.772947
18     0.509320    0.492538    0.782609
19     0.495197    0.479710    0.782609
20     0.517644    0.519697    0.758454
epoch  train_loss  valid_loss  accuracy
1      0.683280    0.727564    0.420290
2      0.659956    0.785753    0.328502
3      0.640676    0.778881    0.381643
4      0.644396    0.738670    0.391304
epoch  train_loss  valid_loss  accuracy
1      0.586523    0.719039    0.502415
2      0.588827    0.711227    0.565217
3      0.611416    0.679068    0.608696
4      0.625149    0.629592    0.690821
5      0.582869    0.682179    0.618357
6      0.598700    0.623585    0.700483
7      0.551995    0.685672    0.599034
8      0.578718    0.693707    0.647343
9      0.554493    0.742979    0.555556
10     0.524943    0.712583    0.618357
11     0.558631    0.595101    0.705314
12     0.565342    0.658248    0.618357
13     0.525736    0.623455    0.666667
14     0.550462    0.566924    0.729469
15     0.563803    0.607016    0.695652
16     0.500676    0.594079    0.714976
17     0.495897    0.545846    0.748792
18     0.505854    0.562440    0.743961
19     0.491762    0.566406    0.753623
20     0.507400    0.531516    0.753623
epoch  train_loss  valid_loss  accuracy
1      0.691122    0.650891    0.608696
2      0.662299    0.637951    0.661836
3      0.639392    0.594466    0.739130
4      0.604389    0.715964    0.526570
epoch  train_loss  valid_loss  accuracy
1      0.591512    0.664684    0.618357
2      0.624766    0.581500    0.700483
3      0.601323    0.642722    0.661836
4      0.604710    0.583627    0.710145
5      0.551938    0.694683    0.555556
6      0.545879    0.707992    0.560386
7      0.561992    0.649041    0.608696
8      0.563810    0.659831    0.700483
9      0.551200    0.630719    0.642512
10     0.574539    0.675858    0.666667
11     0.578904    0.664937    0.729469
12     0.562021    0.575244    0.714976
13     0.548347    0.626119    0.681159
14     0.528443    0.631260    0.666667
15     0.531279    0.626106    0.695652
16     0.510246    0.552294    0.748792
17     0.538406    0.630985    0.685990
18     0.522945    0.534253    0.739130
19     0.537687    0.613522    0.714976
20     0.540738    0.645377    0.710145
epoch  train_loss  valid_loss  accuracy
1      0.705453    0.647199    0.671498
2      0.660345    0.715741    0.521739
3      0.647916    0.642343    0.685990
4      0.626733    0.640519    0.710145
epoch  train_loss  valid_loss  accuracy
1      0.617515    0.619345    0.714976
2      0.633561    0.573263    0.724638
3      0.631435    0.567825    0.714976
4      0.600032    0.603986    0.734300
5      0.587903    0.592260    0.724638
6      0.564383    0.594226    0.700483
7      0.584888    0.569574    0.729469
8      0.581022    0.657984    0.685990
9      0.571090    0.619933    0.719807
10     0.545629    0.617517    0.676328
11     0.568712    0.549177    0.768116
12     0.562753    0.525303    0.734300
13     0.528718    0.603711    0.700483
14     0.565984    0.647677    0.695652
15     0.557997    0.597988    0.719807
16     0.537056    0.632186    0.695652
17     0.547255    0.605269    0.695652
18     0.518618    0.615277    0.685990
19     0.520555    0.591354    0.695652
20     0.492652    0.646073    0.705314
total elapsed time: 02:55:46

AWD-Pretrained-Wiki-Finetuned-Nidia: drop=0.5 lr=0.0001
epoch  train_loss  valid_loss  accuracy
1      0.679590    0.730283    0.410628
2      0.684601    0.732387    0.473430
3      0.650976    0.731836    0.454106
4      0.651591    0.736586    0.531401
epoch  train_loss  valid_loss  accuracy
1      0.660413    0.692803    0.628019
2      0.635902    0.688247    0.531401
3      0.651076    0.652354    0.666667
4      0.616738    0.740233    0.478261
5      0.632106    0.687117    0.681159
6      0.629459    0.601171    0.695652
7      0.604639    0.667379    0.589372
8      0.589385    0.643803    0.628019
9      0.603706    0.620646    0.705314
10     0.567991    0.632572    0.657005
11     0.555878    0.586979    0.739130
12     0.534931    0.602163    0.690821
13     0.556162    0.584743    0.758454
14     0.545762    0.591580    0.719807
15     0.548844    0.562354    0.753623
16     0.528827    0.662490    0.652174
17     0.514723    0.598646    0.710145
18     0.509469    0.639923    0.714976
19     0.517931    0.602882    0.710145
20     0.504915    0.625472    0.705314
epoch  train_loss  valid_loss  accuracy
1      0.690722    0.656203    0.618357
2      0.671585    0.612975    0.671498
3      0.669002    0.588655    0.695652
4      0.662531    0.609504    0.681159
epoch  train_loss  valid_loss  accuracy
1      0.626055    0.623179    0.642512
2      0.664126    0.591558    0.719807
3      0.594104    0.657463    0.613527
4      0.607078    0.613934    0.705314
5      0.609845    0.582686    0.734300
6      0.605006    0.580848    0.739130
7      0.546371    0.610568    0.690821
8      0.535166    0.583127    0.729469
9      0.523321    0.536441    0.758454
10     0.539324    0.579067    0.748792
11     0.580871    0.496412    0.763285
12     0.547571    0.544656    0.724638
13     0.541019    0.492735    0.743961
14     0.523298    0.509184    0.768116
15     0.526856    0.486860    0.739130
16     0.534322    0.477709    0.753623
17     0.515715    0.483809    0.753623
18     0.528755    0.521617    0.777778
19     0.495942    0.510457    0.768116
20     0.527482    0.431424    0.806763
epoch  train_loss  valid_loss  accuracy
1      0.700593    0.617703    0.685990
2      0.677399    0.599946    0.700483
3      0.642585    0.610574    0.690821
4      0.635266    0.619063    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.645230    0.562243    0.705314
2      0.613305    0.651411    0.676328
3      0.601832    0.569516    0.724638
4      0.593851    0.584470    0.700483
5      0.614705    0.543633    0.729469
6      0.606004    0.682456    0.719807
7      0.568584    0.558670    0.719807
8      0.566426    0.559226    0.729469
9      0.557428    0.549796    0.753623
10     0.578455    0.517343    0.763285
11     0.534609    0.527901    0.763285
12     0.514918    0.516360    0.763285
13     0.538010    0.480987    0.763285
14     0.568110    0.487356    0.763285
15     0.537101    0.491310    0.758454
16     0.516931    0.483019    0.758454
17     0.518251    0.492626    0.763285
18     0.503017    0.477565    0.763285
19     0.486163    0.455570    0.772947
20     0.500737    0.439460    0.768116
epoch  train_loss  valid_loss  accuracy
1      0.671433    0.635461    0.700483
2      0.639156    0.670314    0.570048
3      0.610691    0.680726    0.560386
4      0.611003    0.659055    0.603865
epoch  train_loss  valid_loss  accuracy
1      0.595017    0.649731    0.599034
2      0.608373    0.634951    0.681159
3      0.561499    0.624310    0.695652
4      0.577399    0.581313    0.710145
5      0.593077    0.559564    0.729469
6      0.583751    0.554032    0.758454
7      0.588854    0.525228    0.743961
8      0.599570    0.479752    0.758454
9      0.568481    0.519818    0.739130
10     0.565585    0.527877    0.768116
11     0.546701    0.509837    0.719807
12     0.568963    0.496447    0.729469
13     0.520701    0.509185    0.705314
14     0.497391    0.525253    0.729469
15     0.529348    0.513993    0.743961
16     0.510855    0.515469    0.724638
17     0.544260    0.499113    0.739130
18     0.525434    0.500807    0.748792
19     0.529905    0.470464    0.772947
20     0.485391    0.489928    0.734300
epoch  train_loss  valid_loss  accuracy
1      0.669728    0.589969    0.724638
2      0.700474    0.601825    0.714976
3      0.683302    0.568538    0.739130
4      0.663216    0.554748    0.743961
epoch  train_loss  valid_loss  accuracy
1      0.615272    0.616113    0.671498
2      0.616619    0.577912    0.710145
3      0.651946    0.609293    0.729469
4      0.595975    0.592289    0.695652
5      0.569722    0.720925    0.531401
6      0.590534    0.634349    0.676328
7      0.545793    0.675649    0.623188
8      0.575410    0.670844    0.632850
9      0.546605    0.650736    0.676328
10     0.558136    0.592260    0.695652
11     0.577655    0.595614    0.705314
12     0.593222    0.524905    0.748792
13     0.544696    0.588991    0.705314
14     0.569553    0.531795    0.724638
15     0.533420    0.573097    0.700483
16     0.529792    0.604195    0.714976
17     0.521275    0.593066    0.700483
18     0.528051    0.513083    0.758454
19     0.526183    0.533568    0.739130
20     0.500387    0.505410    0.748792
total elapsed time: 03:29:05

SIMPLE-AWD: drop=0.5 lr=0.001
epoch  train_loss  valid_loss  accuracy
1      0.637903    0.625698    0.685990
2      0.551432    0.397263    0.821256
3      0.538145    0.306452    0.908213
4      0.463583    0.330533    0.859903
5      0.406431    0.267756    0.893720
6      0.424340    0.274157    0.913043
7      0.362850    0.247781    0.908213
8      0.297212    0.226530    0.908213
9      0.326223    0.258138    0.884058
10     0.322971    0.272414    0.888889
11     0.340995    0.269509    0.893720
12     0.307996    0.242432    0.903382
13     0.280299    0.252186    0.908213
14     0.238076    0.227006    0.898551
15     0.296487    0.245077    0.908213
16     0.281717    0.279217    0.917874
17     0.285358    0.267467    0.898551
18     0.221195    0.267282    0.884058
19     0.188378    0.345395    0.884058
20     0.275714    0.275083    0.884058
epoch  train_loss  valid_loss  accuracy
1      0.639729    0.682781    0.550725
2      0.559092    0.489490    0.821256
3      0.505287    0.324706    0.859903
4      0.455714    0.330940    0.869565
5      0.464875    0.296623    0.898551
6      0.398526    0.261296    0.874396
7      0.399008    0.250650    0.903382
8      0.397779    0.344023    0.874396
9      0.348143    0.264917    0.874396
10     0.309252    0.227586    0.913043
11     0.345649    0.245150    0.903382
12     0.319012    0.280284    0.879227
13     0.252579    0.302525    0.884058
14     0.269926    0.300425    0.884058
15     0.278849    0.277118    0.888889
16     0.223946    0.280447    0.893720
17     0.220188    0.267425    0.908213
18     0.224825    0.324210    0.893720
19     0.255587    0.336792    0.864734
20     0.198815    0.304380    0.908213
epoch  train_loss  valid_loss  accuracy
1      0.666719    0.678850    0.671498
2      0.585787    0.462516    0.816425
3      0.532050    0.384504    0.801932
4      0.487412    0.356286    0.855072
5      0.471157    0.315664    0.893720
6      0.409364    0.304783    0.869565
7      0.393669    0.277211    0.893720
8      0.330916    0.243429    0.903382
9      0.363866    0.246880    0.898551
10     0.349118    0.282856    0.884058
11     0.272330    0.255661    0.893720
12     0.297374    0.307463    0.903382
13     0.294541    0.281521    0.913043
14     0.280152    0.239930    0.913043
15     0.247821    0.255847    0.903382
16     0.199651    0.387664    0.864734
17     0.267597    0.230218    0.913043
18     0.234880    0.246514    0.913043
19     0.240579    0.247540    0.913043
20     0.223787    0.251778    0.893720
epoch  train_loss  valid_loss  accuracy
1      0.674238    0.716212    0.314010
2      0.597580    0.647917    0.657005
3      0.538347    0.479562    0.763285
4      0.492744    0.352462    0.840580
5      0.420728    0.330307    0.864734
6      0.384423    0.276758    0.903382
7      0.383448    0.313591    0.884058
8      0.334427    0.314052    0.874396
9      0.344806    0.289315    0.888889
10     0.273854    0.328670    0.874396
11     0.237639    0.281114    0.884058
12     0.241197    0.257183    0.898551
13     0.253217    0.278214    0.884058
14     0.276808    0.278795    0.898551
15     0.280044    0.327501    0.874396
16     0.272312    0.277919    0.903382
17     0.274042    0.256603    0.888889
18     0.203464    0.292419    0.884058
19     0.196086    0.270015    0.903382
20     0.223226    0.301784    0.888889
epoch  train_loss  valid_loss  accuracy
1      0.607770    0.660763    0.739130
2      0.595658    0.440213    0.864734
3      0.511996    0.309513    0.879227
4      0.455657    0.297710    0.869565
5      0.404773    0.289048    0.893720
6      0.418989    0.268318    0.898551
7      0.419734    0.276627    0.903382
8      0.371120    0.264964    0.884058
9      0.321390    0.242145    0.898551
10     0.332817    0.245598    0.908213
11     0.270855    0.232545    0.893720
12     0.238206    0.233891    0.898551
13     0.232731    0.247147    0.884058
14     0.267258    0.236023    0.888889
15     0.229761    0.242239    0.898551
16     0.252658    0.276471    0.859903
17     0.246330    0.263870    0.884058
18     0.207817    0.266638    0.908213
19     0.162077    0.255125    0.893720
20     0.142566    0.290019    0.884058
total elapsed time: 03:32:54

SIMPLE-AWD-Finetuned-Autopsy: drop=0.5 lr=0.001
epoch  train_loss  valid_loss  accuracy
1      0.597207    0.498857    0.772947
2      0.584422    0.469855    0.768116
3      0.598413    0.491430    0.763285
4      0.565502    0.460355    0.797101
epoch  train_loss  valid_loss  accuracy
1      0.552963    0.444189    0.801932
2      0.550370    0.429395    0.768116
3      0.505785    0.390756    0.811594
4      0.454817    0.318600    0.840580
5      0.430738    0.346130    0.850242
6      0.406475    0.326698    0.835749
7      0.400954    0.274060    0.888889
8      0.359732    0.274434    0.898551
9      0.348873    0.285935    0.859903
10     0.320720    0.277231    0.884058
11     0.286698    0.247124    0.898551
12     0.304617    0.255850    0.864734
13     0.254599    0.271482    0.879227
14     0.212293    0.258401    0.903382
15     0.200180    0.270551    0.884058
16     0.228771    0.301785    0.869565
17     0.223522    0.264599    0.888889
18     0.196794    0.263755    0.884058
19     0.227909    0.270743    0.898551
20     0.297868    0.252544    0.893720
epoch  train_loss  valid_loss  accuracy
1      0.585998    0.508521    0.724638
2      0.585540    0.491505    0.748792
3      0.599808    0.547076    0.700483
4      0.583586    0.501933    0.748792
epoch  train_loss  valid_loss  accuracy
1      0.595013    0.507037    0.748792
2      0.515653    0.346307    0.850242
3      0.456819    0.333911    0.888889
4      0.453533    0.300402    0.859903
5      0.450176    0.272465    0.898551
6      0.381214    0.269049    0.888889
7      0.334891    0.298586    0.879227
8      0.334824    0.286289    0.874396
9      0.311409    0.279617    0.879227
10     0.261708    0.251803    0.884058
11     0.299744    0.256697    0.908213
12     0.289836    0.289801    0.879227
13     0.316390    0.250624    0.893720
14     0.287709    0.248634    0.884058
15     0.306690    0.302263    0.893720
16     0.272972    0.268675    0.903382
17     0.296473    0.240721    0.884058
18     0.289047    0.355352    0.888889
19     0.229494    0.298620    0.888889
20     0.260530    0.252029    0.884058
epoch  train_loss  valid_loss  accuracy
1      0.619407    0.567760    0.772947
2      0.582408    0.534342    0.758454
3      0.550436    0.502588    0.743961
4      0.513181    0.435648    0.782609
epoch  train_loss  valid_loss  accuracy
1      0.541372    0.398248    0.816425
2      0.490746    0.349056    0.835749
3      0.463996    0.306189    0.879227
4      0.405399    0.283088    0.884058
5      0.391736    0.302813    0.845411
6      0.356613    0.298655    0.879227
7      0.397280    0.307522    0.859903
8      0.343626    0.279924    0.869565
9      0.300431    0.304165    0.869565
10     0.311114    0.260685    0.898551
11     0.362904    0.265461    0.893720
12     0.269949    0.248604    0.908213
13     0.258299    0.269559    0.888889
14     0.286145    0.270377    0.879227
15     0.211467    0.337541    0.893720
16     0.268293    0.284397    0.884058
17     0.291797    0.286513    0.893720
18     0.245238    0.230813    0.913043
19     0.239568    0.264683    0.898551
20     0.215476    0.279406    0.898551
epoch  train_loss  valid_loss  accuracy
1      0.627721    0.550101    0.753623
2      0.624680    0.593060    0.724638
3      0.566779    0.522465    0.777778
4      0.548714    0.501811    0.763285
epoch  train_loss  valid_loss  accuracy
1      0.552453    0.413676    0.811594
2      0.504750    0.349090    0.855072
3      0.493343    0.337411    0.855072
4      0.426274    0.287217    0.874396
5      0.429307    0.287010    0.864734
6      0.417653    0.284253    0.874396
7      0.341538    0.261480    0.869565
8      0.352782    0.288353    0.874396
9      0.336805    0.248830    0.893720
10     0.265718    0.264017    0.869565
11     0.235394    0.257464    0.879227
12     0.256614    0.243883    0.898551
13     0.215503    0.275562    0.893720
14     0.245891    0.255119    0.855072
15     0.224190    0.252754    0.884058
16     0.275776    0.240970    0.864734
17     0.266474    0.264862    0.884058
18     0.218019    0.249114    0.927536
19     0.255049    0.255799    0.888889
20     0.205148    0.232532    0.888889
epoch  train_loss  valid_loss  accuracy
1      0.624962    0.634142    0.608696
2      0.602793    0.532487    0.739130
3      0.564785    0.464828    0.811594
4      0.559480    0.465174    0.797101
epoch  train_loss  valid_loss  accuracy
1      0.518670    0.428140    0.816425
2      0.532635    0.414490    0.816425
3      0.423762    0.318678    0.859903
4      0.365011    0.308699    0.855072
5      0.385026    0.271480    0.874396
6      0.397856    0.307152    0.879227
7      0.356497    0.249260    0.903382
8      0.299117    0.224934    0.917874
9      0.303759    0.271384    0.879227
10     0.288956    0.253666    0.888889
11     0.318507    0.261786    0.893720
12     0.274840    0.244524    0.879227
13     0.284922    0.235383    0.893720
14     0.239389    0.240398    0.898551
15     0.262593    0.228422    0.898551
16     0.278466    0.257849    0.884058
17     0.256452    0.254959    0.888889
18     0.221992    0.281183    0.888889
19     0.173648    0.259846    0.884058
20     0.195179    0.236306    0.908213
total elapsed time: 03:37:04

SIMPLE-AWD-Finetuned-Nidia: drop=0.5 lr=0.001
epoch  train_loss  valid_loss  accuracy
1      0.657417    0.518552    0.806763
2      0.604583    0.520564    0.734300
3      0.554164    0.512607    0.719807
4      0.575369    0.474709    0.719807
epoch  train_loss  valid_loss  accuracy
1      0.573325    0.513979    0.705314
2      0.517124    0.502621    0.739130
3      0.529538    0.529860    0.719807
4      0.544420    0.463236    0.734300
5      0.482628    0.440115    0.758454
6      0.527544    0.476369    0.768116
7      0.472598    0.489945    0.782609
8      0.483761    0.477092    0.753623
9      0.423310    0.359632    0.850242
10     0.427274    0.311995    0.850242
11     0.468210    0.407351    0.797101
12     0.418924    0.330798    0.864734
13     0.436445    0.303835    0.845411
14     0.354449    0.316311    0.869565
15     0.425164    0.310997    0.855072
16     0.424657    0.309130    0.859903
17     0.380760    0.305265    0.874396
18     0.385073    0.354464    0.845411
19     0.358159    0.371487    0.835749
20     0.381176    0.305918    0.855072
epoch  train_loss  valid_loss  accuracy
1      0.603872    0.543526    0.739130
2      0.607333    0.569996    0.710145
3      0.614319    0.545678    0.710145
4      0.595307    0.539295    0.714976
epoch  train_loss  valid_loss  accuracy
1      0.601880    0.550392    0.719807
2      0.564220    0.495598    0.719807
3      0.531988    0.476500    0.724638
4      0.527582    0.432564    0.748792
5      0.486866    0.404803    0.787440
6      0.471912    0.395504    0.782609
7      0.527926    0.453459    0.782609
8      0.510544    0.455316    0.748792
9      0.496303    0.359155    0.830918
10     0.434314    0.297559    0.869565
11     0.478797    0.320909    0.850242
12     0.424213    0.347132    0.845411
13     0.419752    0.338581    0.859903
14     0.403455    0.320471    0.845411
15     0.398941    0.393336    0.816425
16     0.407882    0.321138    0.864734
17     0.355121    0.291829    0.855072
18     0.326520    0.315348    0.864734
19     0.366589    0.344864    0.864734
20     0.362707    0.313697    0.864734
epoch  train_loss  valid_loss  accuracy
1      0.683371    0.607008    0.719807
2      0.612683    0.619152    0.695652
3      0.588977    0.590279    0.705314
4      0.574182    0.572288    0.695652
epoch  train_loss  valid_loss  accuracy
1      0.637417    0.630470    0.695652
2      0.583185    0.581398    0.729469
3      0.557642    0.466728    0.772947
4      0.558876    0.468988    0.724638
5      0.531668    0.440113    0.734300
6      0.536823    0.479280    0.739130
7      0.474148    0.580999    0.739130
8      0.454314    0.386184    0.816425
9      0.493816    0.760373    0.695652
10     0.480126    0.404242    0.797101
11     0.424583    0.362259    0.840580
12     0.410811    0.375343    0.826087
13     0.398863    0.395166    0.816425
14     0.454982    0.339691    0.840580
15     0.396724    0.333500    0.835749
16     0.351458    0.377761    0.840580
17     0.324412    0.351770    0.826087
18     0.313755    0.320802    0.835749
19     0.352025    0.301912    0.869565
20     0.349797    0.285610    0.869565
epoch  train_loss  valid_loss  accuracy
1      0.625415    0.522856    0.768116
2      0.600749    0.535511    0.743961
3      0.598999    0.516872    0.719807
4      0.563402    0.478361    0.739130
epoch  train_loss  valid_loss  accuracy
1      0.557616    0.533015    0.734300
2      0.517075    0.491696    0.748792
3      0.515842    0.500937    0.748792
4      0.540344    0.508535    0.743961
5      0.535794    0.463367    0.763285
6      0.479294    0.381980    0.806763
7      0.528824    0.378475    0.826087
8      0.478839    0.356902    0.826087
9      0.438902    0.361729    0.830918
10     0.403155    0.367121    0.826087
11     0.490120    0.345238    0.845411
12     0.473298    0.352073    0.835749
13     0.390190    0.345780    0.850242
14     0.421896    0.371450    0.855072
15     0.431617    0.313841    0.874396
16     0.393948    0.343157    0.855072
17     0.404301    0.306397    0.879227
18     0.416304    0.319113    0.850242
19     0.364208    0.432612    0.816425
20     0.353661    0.271766    0.893720
epoch  train_loss  valid_loss  accuracy
1      0.701666    0.586397    0.719807
2      0.668869    0.508359    0.729469
3      0.586679    0.505713    0.724638
4      0.575820    0.527340    0.719807
epoch  train_loss  valid_loss  accuracy
1      0.622675    0.553916    0.705314
2      0.536689    0.468600    0.739130
3      0.519101    0.466990    0.772947
4      0.515921    0.433044    0.772947
5      0.509356    0.403416    0.806763
6      0.515974    0.431223    0.801932
7      0.490272    0.409215    0.811594
8      0.481961    0.440976    0.787440
9      0.436274    0.369241    0.811594
10     0.437966    0.342580    0.855072
11     0.481860    0.460356    0.792271
12     0.420564    0.357745    0.821256
13     0.360057    0.433945    0.782609
14     0.412090    0.369434    0.830918
15     0.395465    0.361068    0.811594
16     0.365717    0.375656    0.826087
17     0.405901    0.362008    0.821256
18     0.452892    0.575633    0.748792
19     0.343461    0.382478    0.845411
20     0.346721    0.304209    0.874396
total elapsed time: 03:41:33

AWD: drop=0.5 lr=0.001
epoch  train_loss  valid_loss  accuracy
1      0.614020    0.600277    0.695652
2      0.676697    0.657588    0.666667
3      0.666265    0.722574    0.632850
4      0.665080    0.617712    0.666667
5      0.642093    0.642183    0.666667
6      0.638445    0.658794    0.685990
7      0.627534    0.678124    0.666667
8      0.625301    0.681879    0.685990
9      0.606476    0.769334    0.391304
10     0.583886    1.274347    0.314010
11     0.581556    0.492078    0.743961
12     0.573312    0.540696    0.690821
13     0.500345    0.510165    0.792271
14     0.456338    0.775145    0.705314
15     0.435993    0.421947    0.787440
16     0.411327    0.737272    0.705314
17     0.407387    0.683012    0.729469
18     0.332935    0.511501    0.782609
19     0.372472    0.510195    0.816425
20     0.293712    0.470513    0.826087
epoch  train_loss  valid_loss  accuracy
1      0.660851    0.667567    0.690821
2      0.627637    0.530661    0.739130
3      0.590700    1.086184    0.589372
4      0.525555    0.614877    0.637681
5      0.481047    0.527485    0.729469
6      0.483479    0.695406    0.685990
7      0.598946    0.668151    0.685990
8      0.635267    0.883943    0.685990
9      0.626487    0.656708    0.685990
10     0.640826    0.634036    0.685990
11     0.633646    0.629648    0.685990
12     0.629824    0.738942    0.685990
13     0.638869    0.641924    0.685990
14     0.640458    0.621249    0.685990
15     0.633436    0.589909    0.685990
16     0.636198    0.596128    0.666667
17     0.641209    0.569484    0.685990
18     0.628674    0.628482    0.705314
19     0.626193    0.626323    0.685990
20     0.560504    0.430668    0.801932
epoch  train_loss  valid_loss  accuracy
1      0.691585    1.161429    0.676328
2      0.691835    0.694077    0.676328
3      0.679371    0.644488    0.666667
4      0.663364    0.634858    0.685990
5      0.650805    0.590714    0.685990
6      0.638672    0.536607    0.801932
7      0.612063    0.692453    0.463768
8      0.596076    0.580252    0.685990
9      0.586461    0.575640    0.685990
10     0.583796    0.732827    0.632850
11     0.636193    0.597811    0.685990
12     0.613264    0.625737    0.685990
13     0.566633    0.664100    0.685990
14     0.548694    0.690407    0.685990
15     0.473021    0.528313    0.719807
16     0.404546    0.571201    0.729469
17     0.388553    0.822200    0.690821
18     0.456369    0.520441    0.777778
19     0.442938    0.653877    0.690821
20     0.363143    0.330685    0.879227
epoch  train_loss  valid_loss  accuracy
1      0.628311    0.741607    0.318841
2      0.623381    0.817435    0.642512
3      0.556796    0.559830    0.685990
4      0.493346    0.431157    0.801932
5      0.478086    0.412011    0.826087
6      0.484160    0.456200    0.792271
7      0.467924    0.402554    0.816425
8      0.417347    0.400538    0.811594
9      0.406996    1.332647    0.685990
10     0.585085    1.050090    0.681159
11     0.604730    0.814488    0.685990
12     0.613729    1.232482    0.685990
13     0.626970    0.710088    0.685990
14     0.632224    0.692697    0.685990
15     0.630182    0.655878    0.685990
16     0.560796    0.696126    0.710145
17     0.576174    0.792950    0.685990
18     0.549944    0.624327    0.729469
19     0.519991    0.551782    0.714976
20     0.473346    0.528399    0.734300
epoch  train_loss  valid_loss  accuracy
1      0.706773    0.606859    0.661836
2      0.661004    0.579556    0.695652
3      0.582356    0.480214    0.710145
4      0.561888    0.606468    0.710145
5      0.529839    0.399810    0.816425
6      0.430434    0.413780    0.777778
7      0.475199    0.545684    0.758454
8      0.388397    0.501338    0.787440
9      0.370569    0.493799    0.787440
10     0.406218    0.474487    0.801932
11     0.344724    0.480312    0.777778
12     0.366467    0.608048    0.700483
13     0.489039    1.088336    0.695652
14     0.489055    0.724472    0.594203
15     0.427333    0.594165    0.729469
16     0.396480    0.633551    0.729469
17     0.340578    0.693423    0.797101
