
SIMPLE-AWD: drop=0.3 lr=0.0001
epoch  train_loss  valid_loss  accuracy
6      0.554747    0.438199    0.821256
7      0.583801    0.471338    0.768116
8      0.566390    0.493317    0.787440
9      0.510656    0.485881    0.768116
10     0.522729    0.497011    0.768116
11     0.547894    0.472599    0.777778
12     0.496882    0.501668    0.782609
13     0.491586    0.449492    0.777778
14     0.466051    0.469483    0.792271
15     0.477695    0.441875    0.787440
16     0.454094    0.421318    0.811594
17     0.413425    0.418140    0.821256
18     0.416735    0.392654    0.830918
19     0.386411    0.444900    0.806763
20     0.426384    0.372127    0.826087
epoch  train_loss  valid_loss  accuracy
1      0.685815    0.710456    0.473430
2      0.692079    0.664209    0.545894
3      0.667821    0.673854    0.545894
4      0.650798    0.638433    0.613527
epoch  train_loss  valid_loss  accuracy
1      0.595283    0.568590    0.729469
2      0.607148    0.517852    0.772947
3      0.597913    0.528388    0.777778
4      0.579473    0.532462    0.753623
5      0.567868    0.546042    0.763285
6      0.574817    0.524469    0.792271
7      0.592406    0.440904    0.777778
8      0.532960    0.481952    0.777778
9      0.548636    0.507793    0.777778
10     0.542956    0.479460    0.806763
11     0.496830    0.441963    0.801932
12     0.518058    0.440633    0.816425
13     0.525816    0.425442    0.811594
14     0.459779    0.449324    0.811594
15     0.476113    0.398658    0.801932
16     0.441281    0.457450    0.801932
17     0.374479    0.404245    0.845411
18     0.390936    0.466167    0.811594
19     0.438046    0.388645    0.835749
20     0.428147    0.374726    0.830918
epoch  train_loss  valid_loss  accuracy
1      0.716497    0.617922    0.768116
2      0.647779    0.598026    0.685990
3      0.656350    0.624050    0.661836
4      0.632490    0.595939    0.724638
epoch  train_loss  valid_loss  accuracy
1      0.608483    0.554494    0.734300
2      0.624473    0.536038    0.777778
3      0.610307    0.506601    0.777778
4      0.554077    0.517926    0.772947
5      0.574424    0.476311    0.840580
6      0.527376    0.441803    0.826087
7      0.539375    0.441727    0.826087
8      0.545900    0.432431    0.821256
9      0.515952    0.427715    0.816425
10     0.530307    0.420515    0.816425
11     0.512830    0.421263    0.821256
12     0.513103    0.405033    0.826087
13     0.481580    0.387808    0.845411
14     0.474725    0.415327    0.840580
15     0.427717    0.381171    0.850242
16     0.418807    0.399305    0.840580
17     0.451879    0.388025    0.830918
18     0.424826    0.380795    0.830918
19     0.465363    0.409396    0.811594
20     0.417696    0.366057    0.840580
total elapsed time: 02:27:42

AWD-Pretrained-Wiki-Finetuned-Autopsy: drop=0.3 lr=0.0001
epoch  train_loss  valid_loss  accuracy
1      0.666077    0.595229    0.821256
2      0.646577    0.530383    0.835749
3      0.586308    0.585553    0.748792
4      0.605326    0.621038    0.710145
epoch  train_loss  valid_loss  accuracy
1      0.587904    0.598011    0.719807
2      0.612151    0.566330    0.763285
3      0.550602    0.561266    0.753623
4      0.543636    0.531701    0.772947
5      0.580128    0.536890    0.753623
6      0.566677    0.535086    0.768116
7      0.536099    0.511670    0.801932
8      0.523786    0.471424    0.792271
9      0.514551    0.475930    0.821256
10     0.465032    0.445286    0.830918
11     0.491169    0.438297    0.816425
12     0.482201    0.415321    0.845411
13     0.485313    0.401005    0.821256
14     0.472947    0.400741    0.850242
15     0.454859    0.397330    0.855072
16     0.418995    0.390529    0.850242
17     0.466322    0.358602    0.869565
18     0.428358    0.377144    0.855072
19     0.402902    0.383617    0.840580
20     0.415648    0.371893    0.845411
epoch  train_loss  valid_loss  accuracy
1      0.720675    0.525574    0.792271
2      0.634020    0.504909    0.777778
3      0.637293    0.563815    0.739130
4      0.620130    0.539897    0.772947
epoch  train_loss  valid_loss  accuracy
1      0.562025    0.547326    0.739130
2      0.597490    0.529878    0.797101
3      0.591000    0.475093    0.806763
4      0.581113    0.464709    0.811594
5      0.568574    0.456578    0.821256
6      0.566570    0.473580    0.782609
7      0.508871    0.452256    0.821256
8      0.490777    0.481582    0.787440
9      0.497172    0.476369    0.792271
10     0.508688    0.471885    0.816425
11     0.512544    0.430571    0.850242
12     0.481056    0.446229    0.850242
13     0.468881    0.407366    0.826087
14     0.477255    0.434452    0.859903
15     0.463306    0.415760    0.850242
16     0.444306    0.378183    0.869565
17     0.424691    0.391690    0.850242
18     0.445108    0.349216    0.845411
19     0.436790    0.346915    0.869565
20     0.409668    0.356157    0.864734
epoch  train_loss  valid_loss  accuracy
1      0.653848    0.651030    0.589372
2      0.639286    0.681258    0.545894
3      0.619985    0.611243    0.695652
4      0.602212    0.605886    0.710145
epoch  train_loss  valid_loss  accuracy
1      0.624221    0.646176    0.666667
2      0.582343    0.589288    0.710145
3      0.565907    0.561499    0.739130
4      0.598969    0.533051    0.753623
5      0.593313    0.518343    0.758454
6      0.558449    0.506686    0.772947
7      0.536013    0.527385    0.763285
8      0.552706    0.496035    0.797101
9      0.546545    0.475430    0.811594
10     0.512472    0.475604    0.801932
11     0.485335    0.452198    0.816425
12     0.486223    0.459022    0.811594
13     0.471586    0.420181    0.845411
14     0.502236    0.403407    0.850242
15     0.494032    0.398429    0.859903
16     0.464579    0.386669    0.845411
17     0.407787    0.403941    0.830918
18     0.392350    0.378464    0.864734
19     0.428702    0.346993    0.869565
20     0.450066    0.376424    0.855072
epoch  train_loss  valid_loss  accuracy
1      0.682354    0.554077    0.801932
2      0.682764    0.483779    0.826087
3      0.634664    0.536506    0.787440
4      0.653241    0.507453    0.801932
epoch  train_loss  valid_loss  accuracy
1      0.534431    0.568520    0.768116
2      0.543625    0.550860    0.792271
3      0.583802    0.522137    0.801932
4      0.551132    0.538418    0.787440
5      0.558776    0.511089    0.792271
6      0.495818    0.506388    0.797101
7      0.539806    0.483168    0.792271
8      0.538469    0.469810    0.811594
9      0.489699    0.463360    0.797101
10     0.505941    0.433940    0.826087
11     0.511755    0.457128    0.811594
12     0.473904    0.430245    0.835749
13     0.463010    0.422154    0.826087
14     0.459551    0.413639    0.845411
15     0.465871    0.433532    0.835749
16     0.460873    0.389774    0.869565
17     0.482476    0.380015    0.869565
18     0.452711    0.411383    0.835749
19     0.436484    0.404316    0.830918
20     0.420578    0.385271    0.855072
epoch  train_loss  valid_loss  accuracy
1      0.719930    0.641367    0.690821
2      0.683790    0.568089    0.739130
3      0.631473    0.560719    0.763285
4      0.582285    0.619708    0.705314
epoch  train_loss  valid_loss  accuracy
1      0.577282    0.572508    0.777778
2      0.617991    0.519776    0.806763
3      0.579358    0.548635    0.782609
4      0.529579    0.520112    0.782609
5      0.526162    0.567594    0.739130
6      0.539595    0.516865    0.787440
7      0.510790    0.541238    0.748792
8      0.488136    0.553110    0.719807
9      0.486242    0.514941    0.753623
10     0.517534    0.541054    0.753623
11     0.507033    0.517246    0.758454
12     0.521024    0.478690    0.806763
13     0.474337    0.445223    0.801932
14     0.428513    0.424917    0.821256
15     0.477937    0.430582    0.821256
16     0.496732    0.420203    0.845411
17     0.434613    0.390269    0.840580
18     0.430121    0.376145    0.855072
19     0.438820    0.380349    0.840580
20     0.399504    0.374981    0.850242
total elapsed time: 03:01:02

AWD-Pretrained-Wiki-Finetuned-Nidia: drop=0.3 lr=0.0001
epoch  train_loss  valid_loss  accuracy
1      0.647538    0.583320    0.690821
2      0.635187    0.583612    0.661836
3      0.616200    0.607903    0.608696
4      0.639758    0.568994    0.724638
epoch  train_loss  valid_loss  accuracy
1      0.639679    0.610912    0.676328
2      0.632408    0.568259    0.714976
3      0.596601    0.591828    0.705314
4      0.563110    0.607602    0.685990
5      0.580417    0.532769    0.743961
6      0.572199    0.504939    0.768116
7      0.549919    0.466132    0.801932
8      0.528487    0.497095    0.758454
9      0.496037    0.454867    0.782609
10     0.496760    0.435717    0.782609
11     0.502210    0.439433    0.797101
12     0.528188    0.443142    0.758454
13     0.514258    0.435727    0.772947
14     0.506620    0.428218    0.772947
15     0.499918    0.441086    0.821256
16     0.471947    0.432856    0.811594
17     0.469504    0.371570    0.826087
18     0.440825    0.410271    0.792271
19     0.455346    0.387944    0.826087
20     0.436565    0.393777    0.797101
epoch  train_loss  valid_loss  accuracy
1      0.674457    0.736495    0.429952
2      0.662253    0.766732    0.439614
3      0.688145    0.681734    0.652174
4      0.694788    0.648974    0.637681
epoch  train_loss  valid_loss  accuracy
1      0.620385    0.765515    0.468599
2      0.626593    0.712505    0.589372
3      0.615719    0.662746    0.661836
4      0.622349    0.668993    0.685990
5      0.610793    0.663450    0.671498
6      0.572728    0.596438    0.729469
7      0.544953    0.600608    0.768116
8      0.543223    0.527668    0.753623
9      0.550424    0.539635    0.743961
10     0.551570    0.518621    0.777778
11     0.515549    0.490529    0.797101
12     0.485944    0.463636    0.787440
13     0.487228    0.522033    0.768116
14     0.489935    0.472329    0.777778
15     0.453000    0.447554    0.787440
16     0.437526    0.462276    0.801932
17     0.429678    0.452740    0.801932
18     0.422907    0.455683    0.792271
19     0.398170    0.450326    0.768116
20     0.426410    0.413829    0.792271
epoch  train_loss  valid_loss  accuracy
1      0.696672    0.664166    0.623188
2      0.640162    0.736410    0.463768
3      0.601495    0.642439    0.603865
4      0.614314    0.628997    0.642512
epoch  train_loss  valid_loss  accuracy
1      0.647008    0.565892    0.748792
2      0.625338    0.595584    0.714976
3      0.606999    0.565253    0.739130
4      0.567241    0.598980    0.690821
5      0.579622    0.513639    0.753623
6      0.590154    0.496922    0.763285
7      0.566650    0.474764    0.782609
8      0.562303    0.494908    0.763285
9      0.560643    0.493968    0.787440
10     0.556607    0.441293    0.811594
11     0.546497    0.426115    0.821256
12     0.509431    0.399068    0.816425
13     0.454554    0.423073    0.806763
14     0.431785    0.355840    0.826087
15     0.447949    0.342885    0.845411
16     0.432951    0.380266    0.835749
17     0.442805    0.359232    0.855072
18     0.447233    0.393332    0.850242
19     0.460338    0.361726    0.845411
20     0.406269    0.353861    0.840580
epoch  train_loss  valid_loss  accuracy
1      0.653634    0.736561    0.357488
2      0.634520    0.744598    0.454106
3      0.639428    0.734732    0.449275
4      0.613381    0.751786    0.400966
epoch  train_loss  valid_loss  accuracy
1      0.637589    0.712472    0.584541
2      0.627166    0.614651    0.681159
3      0.606075    0.615490    0.671498
4      0.576965    0.618540    0.652174
5      0.602517    0.545354    0.777778
6      0.589487    0.538369    0.797101
7      0.554752    0.527545    0.777778
8      0.525447    0.534492    0.782609
9      0.502606    0.449383    0.787440
10     0.498249    0.445969    0.797101
11     0.529583    0.453298    0.811594
12     0.475251    0.504008    0.801932
13     0.509386    0.424154    0.797101
14     0.471071    0.473519    0.826087
15     0.454807    0.434946    0.835749
16     0.420251    0.482634    0.806763
17     0.394589    0.427762    0.826087
18     0.399502    0.403464    0.830918
19     0.449767    0.394279    0.835749
20     0.424087    0.384374    0.835749
epoch  train_loss  valid_loss  accuracy
1      0.700377    0.672841    0.603865
2      0.677362    0.592750    0.768116
3      0.651272    0.596564    0.695652
4      0.643484    0.579228    0.719807
epoch  train_loss  valid_loss  accuracy
1      0.604661    0.639354    0.618357
2      0.583651    0.646223    0.623188
3      0.599150    0.555621    0.748792
4      0.562147    0.558410    0.729469
5      0.565367    0.557926    0.763285
6      0.582264    0.501985    0.734300
7      0.560986    0.452523    0.763285
8      0.572837    0.495197    0.748792
9      0.571027    0.496449    0.748792
10     0.484642    0.506048    0.763285
11     0.494727    0.523659    0.787440
12     0.476994    0.472902    0.772947
13     0.480440    0.479907    0.801932
14     0.475302    0.478485    0.792271
15     0.435276    0.436701    0.806763
16     0.410932    0.471630    0.782609
17     0.481649    0.429789    0.777778
18     0.453733    0.416957    0.811594
19     0.451829    0.398048    0.797101
20     0.392193    0.399355    0.816425
total elapsed time: 03:33:48

SIMPLE-AWD: drop=0.3 lr=0.001
epoch  train_loss  valid_loss  accuracy
1      0.634450    0.606938    0.690821
2      0.602710    0.444302    0.850242
3      0.518410    0.318719    0.869565
4      0.429155    0.266841    0.884058
5      0.361251    0.276249    0.884058
6      0.348212    0.236713    0.898551
7      0.340984    0.261421    0.898551
8      0.309017    0.265045    0.888889
9      0.303253    0.265109    0.879227
10     0.268291    0.228524    0.903382
11     0.276895    0.259514    0.884058
12     0.297809    0.253698    0.893720
13     0.220548    0.235598    0.903382
14     0.232790    0.256896    0.903382
15     0.207607    0.234067    0.903382
16     0.242290    0.222745    0.908213
17     0.193696    0.240862    0.917874
18     0.176921    0.257552    0.903382
19     0.159030    0.273287    0.898551
20     0.192039    0.255054    0.917874
epoch  train_loss  valid_loss  accuracy
1      0.618438    0.651705    0.710145
2      0.540468    0.467549    0.840580
3      0.509090    0.397010    0.835749
4      0.453765    0.368060    0.855072
5      0.409785    0.284681    0.864734
6      0.340109    0.280017    0.888889
7      0.373258    0.271654    0.874396
8      0.365507    0.288802    0.898551
9      0.323975    0.272891    0.884058
10     0.348572    0.255081    0.893720
11     0.258595    0.305082    0.864734
12     0.252641    0.315953    0.869565
13     0.241753    0.257175    0.893720
14     0.283466    0.248919    0.908213
15     0.297339    0.260133    0.893720
16     0.214701    0.277219    0.893720
17     0.201697    0.275693    0.898551
18     0.227773    0.306048    0.884058
19     0.190933    0.282489    0.888889
20     0.197873    0.297391    0.893720
epoch  train_loss  valid_loss  accuracy
1      0.642776    0.673706    0.734300
2      0.593324    0.490217    0.806763
3      0.520495    0.413444    0.840580
4      0.459708    0.382730    0.850242
5      0.395980    0.259453    0.879227
6      0.330560    0.310323    0.879227
7      0.297409    0.300761    0.884058
8      0.259838    0.232683    0.908213
9      0.341516    0.282902    0.874396
10     0.302695    0.264601    0.898551
11     0.298773    0.262962    0.888889
12     0.248054    0.277944    0.879227
13     0.276833    0.241830    0.893720
14     0.219848    0.252329    0.893720
15     0.200019    0.275650    0.903382
16     0.178559    0.272009    0.879227
17     0.250160    0.253267    0.908213
18     0.188754    0.268534    0.898551
19     0.184874    0.368551    0.898551
20     0.136363    0.294888    0.903382
epoch  train_loss  valid_loss  accuracy
1      0.629884    0.642284    0.729469
2      0.620317    0.514882    0.782609
3      0.488357    0.389166    0.806763
4      0.459460    0.304218    0.864734
5      0.425381    0.286012    0.879227
6      0.404247    0.412949    0.826087
7      0.335813    0.279730    0.869565
8      0.272362    0.279955    0.884058
9      0.326890    0.321230    0.874396
10     0.330178    0.288241    0.884058
11     0.306128    0.279991    0.893720
12     0.334178    0.313347    0.893720
13     0.302053    0.337985    0.859903
14     0.256977    0.261813    0.884058
15     0.275966    0.268595    0.888889
16     0.251865    0.295079    0.888889
17     0.220886    0.292069    0.879227
18     0.213558    0.278689    0.879227
19     0.172725    0.271408    0.893720
20     0.137251    0.275497    0.879227
epoch  train_loss  valid_loss  accuracy
1      0.644586    0.670853    0.618357
2      0.571003    0.533408    0.714976
3      0.512355    0.435128    0.840580
4      0.464655    0.307526    0.893720
5      0.378162    0.265602    0.884058
6      0.395379    0.272962    0.874396
7      0.387143    0.261682    0.879227
8      0.314124    0.315775    0.869565
9      0.335545    0.241159    0.893720
10     0.275470    0.300732    0.884058
11     0.244013    0.307343    0.874396
12     0.261489    0.289072    0.913043
13     0.280241    0.281947    0.888889
14     0.258602    0.274556    0.879227
15     0.274300    0.281330    0.908213
16     0.274692    0.272786    0.884058
17     0.260532    0.291722    0.893720
18     0.261299    0.242097    0.898551
19     0.208333    0.296188    0.888889
20     0.159548    0.300119    0.893720
total elapsed time: 03:37:47

SIMPLE-AWD-Finetuned-Autopsy: drop=0.3 lr=0.001
epoch  train_loss  valid_loss  accuracy
1      0.639605    0.558303    0.772947
2      0.575860    0.501811    0.806763
3      0.540410    0.444145    0.806763
4      0.507333    0.416141    0.782609
epoch  train_loss  valid_loss  accuracy
1      0.525949    0.395983    0.816425
2      0.529233    0.357922    0.835749
3      0.446311    0.336356    0.869565
4      0.411962    0.289226    0.874396
5      0.349029    0.361715    0.826087
6      0.347718    0.259940    0.884058
7      0.290601    0.259393    0.884058
8      0.329918    0.236889    0.879227
9      0.292573    0.270677    0.888889
10     0.259153    0.278654    0.884058
11     0.269901    0.254539    0.888889
12     0.299036    0.241461    0.888889
13     0.284298    0.285653    0.874396
14     0.210646    0.294116    0.859903
15     0.209012    0.295336    0.884058
16     0.256142    0.295905    0.874396
17     0.262176    0.307475    0.874396
18     0.237134    0.302233    0.884058
19     0.169564    0.320493    0.879227
20     0.185105    0.310799    0.879227
epoch  train_loss  valid_loss  accuracy
1      0.605462    0.522921    0.801932
2      0.600366    0.457212    0.777778
3      0.557196    0.460723    0.826087
4      0.508460    0.461222    0.772947
epoch  train_loss  valid_loss  accuracy
1      0.477902    0.383792    0.806763
2      0.508974    0.377134    0.840580
3      0.429944    0.308877    0.850242
4      0.378936    0.286965    0.879227
5      0.330277    0.401038    0.821256
6      0.347977    0.281680    0.869565
7      0.310820    0.262440    0.874396
8      0.311404    0.272554    0.864734
9      0.291498    0.281954    0.874396
10     0.252507    0.246862    0.884058
11     0.251186    0.282890    0.888889
12     0.242823    0.329632    0.855072
13     0.273691    0.299568    0.869565
14     0.252495    0.244560    0.893720
15     0.242533    0.274952    0.869565
16     0.194427    0.265373    0.888889
17     0.266191    0.299076    0.874396
18     0.293509    0.263531    0.879227
19     0.215077    0.312372    0.903382
20     0.236529    0.243377    0.888889
epoch  train_loss  valid_loss  accuracy
1      0.673232    0.551339    0.729469
2      0.630530    0.556690    0.724638
3      0.564518    0.481324    0.792271
4      0.522825    0.465791    0.768116
epoch  train_loss  valid_loss  accuracy
1      0.507593    0.403737    0.859903
2      0.481502    0.359622    0.840580
3      0.488234    0.301139    0.859903
4      0.440603    0.290808    0.864734
5      0.432424    0.266729    0.888889
6      0.355385    0.274581    0.898551
7      0.297931    0.248828    0.908213
8      0.306161    0.234933    0.893720
9      0.332474    0.232201    0.888889
10     0.248794    0.260118    0.908213
11     0.207655    0.245138    0.898551
12     0.248506    0.264283    0.903382
13     0.237469    0.274796    0.888889
14     0.245464    0.256057    0.903382
15     0.175269    0.241020    0.908213
16     0.167475    0.269880    0.888889
17     0.226427    0.257571    0.898551
18     0.262625    0.278562    0.879227
19     0.256216    0.230378    0.917874
20     0.286275    0.254705    0.898551
epoch  train_loss  valid_loss  accuracy
1      0.662488    0.567402    0.719807
2      0.585813    0.452625    0.777778
3      0.534095    0.458959    0.782609
4      0.510661    0.459804    0.797101
epoch  train_loss  valid_loss  accuracy
1      0.579877    0.494060    0.806763
2      0.529571    0.420100    0.787440
3      0.477234    0.334639    0.835749
4      0.428807    0.342033    0.884058
5      0.381727    0.292734    0.879227
6      0.352382    0.285075    0.884058
7      0.383803    0.263481    0.903382
8      0.310740    0.256961    0.888889
9      0.342921    0.268646    0.879227
10     0.253421    0.261519    0.879227
11     0.303202    0.301761    0.884058
12     0.295543    0.276830    0.879227
13     0.236072    0.263180    0.864734
14     0.236677    0.310070    0.893720
15     0.201521    0.293136    0.879227
16     0.243377    0.291202    0.859903
17     0.268076    0.247956    0.879227
18     0.221839    0.283638    0.879227
19     0.197246    0.306242    0.898551
20     0.265230    0.268168    0.888889
epoch  train_loss  valid_loss  accuracy
1      0.658255    0.572679    0.768116
2      0.596455    0.517055    0.753623
3      0.592957    0.534280    0.763285
4      0.566236    0.506104    0.729469
epoch  train_loss  valid_loss  accuracy
1      0.562242    0.481120    0.806763
2      0.494885    0.396862    0.826087
3      0.433504    0.345625    0.845411
4      0.437814    0.344616    0.845411
5      0.373909    0.329977    0.850242
6      0.373655    0.273471    0.888889
7      0.339218    0.301214    0.879227
8      0.283817    0.284369    0.874396
9      0.318425    0.261272    0.884058
10     0.323530    0.276945    0.884058
11     0.333657    0.289375    0.888889
12     0.241397    0.319900    0.869565
13     0.216862    0.253990    0.898551
14     0.259811    0.269701    0.903382
15     0.179671    0.290793    0.874396
16     0.165301    0.281935    0.874396
17     0.204601    0.287288    0.884058
18     0.268206    0.288122    0.884058
19     0.211777    0.330888    0.864734
20     0.231820    0.269177    0.893720
total elapsed time: 03:41:59

SIMPLE-AWD-Finetuned-Nidia: drop=0.3 lr=0.001
epoch  train_loss  valid_loss  accuracy
1      0.603518    0.559948    0.734300
2      0.579296    0.517236    0.714976
3      0.500688    0.480069    0.763285
4      0.521084    0.462040    0.729469
epoch  train_loss  valid_loss  accuracy
1      0.525514    0.484803    0.777778
2      0.527063    0.465095    0.787440
3      0.530989    0.386290    0.816425
4      0.501962    0.363592    0.845411
5      0.473041    0.422817    0.811594
6      0.417145    0.412858    0.797101
7      0.420351    0.342688    0.840580
8      0.477280    0.313246    0.884058
9      0.449437    0.282625    0.879227
10     0.427267    0.293093    0.874396
11     0.359906    0.397221    0.821256
12     0.370690    0.306557    0.864734
13     0.410955    0.339048    0.855072
14     0.390151    0.367971    0.840580
15     0.345255    0.299408    0.893720
16     0.304662    0.349372    0.850242
17     0.336303    0.403906    0.845411
18     0.293331    0.292387    0.859903
19     0.350431    0.352923    0.859903
20     0.328671    0.380786    0.855072
epoch  train_loss  valid_loss  accuracy
1      0.667616    0.597335    0.719807
2      0.625472    0.530650    0.734300
3      0.598121    0.475459    0.758454
4      0.532068    0.428028    0.753623
epoch  train_loss  valid_loss  accuracy
1      0.576198    0.574588    0.690821
2      0.572208    0.539120    0.724638
3      0.507121    0.465761    0.758454
4      0.513826    0.478979    0.768116
5      0.464818    0.392889    0.826087
6      0.462095    0.399775    0.801932
7      0.422576    0.379395    0.840580
8      0.440721    0.403735    0.821256
9      0.483781    0.455088    0.777778
10     0.377161    0.301799    0.864734
11     0.327249    0.295088    0.884058
12     0.350789    0.423996    0.826087
13     0.378415    0.352798    0.874396
14     0.351842    0.308903    0.864734
15     0.334287    0.290593    0.879227
16     0.352108    0.261673    0.903382
17     0.293534    0.364189    0.845411
18     0.338446    0.263188    0.884058
19     0.309511    0.370499    0.855072
20     0.303696    0.261678    0.888889
epoch  train_loss  valid_loss  accuracy
1      0.654149    0.554145    0.743961
2      0.597234    0.517076    0.724638
3      0.540790    0.521109    0.787440
4      0.564188    0.504046    0.734300
epoch  train_loss  valid_loss  accuracy
1      0.524772    0.450734    0.763285
2      0.566110    0.449528    0.792271
3      0.505686    0.402408    0.830918
4      0.524202    0.519594    0.734300
5      0.448903    0.375195    0.826087
6      0.405582    0.348334    0.840580
7      0.475410    0.456310    0.782609
8      0.391259    0.382498    0.840580
9      0.433377    0.394960    0.816425
10     0.394022    0.392165    0.821256
11     0.373768    0.314884    0.859903
12     0.350203    0.296457    0.884058
13     0.395780    0.414614    0.850242
14     0.378490    0.326540    0.859903
15     0.322079    0.268706    0.903382
16     0.321785    0.319084    0.859903
17     0.324823    0.319243    0.879227
18     0.288376    0.455314    0.840580
19     0.281101    0.311537    0.884058
20     0.262554    0.443838    0.855072
epoch  train_loss  valid_loss  accuracy
1      0.660715    0.594830    0.724638
2      0.621576    0.594726    0.666667
3      0.584095    0.508569    0.748792
4      0.589568    0.534707    0.714976
epoch  train_loss  valid_loss  accuracy
1      0.593551    0.755318    0.463768
2      0.524372    0.466599    0.777778
3      0.522023    0.525775    0.758454
4      0.482617    0.381004    0.840580
5      0.471184    0.387015    0.777778
6      0.459945    0.388528    0.806763
7      0.428278    0.326203    0.830918
8      0.482089    0.427851    0.797101
9      0.473352    0.418306    0.806763
10     0.428526    0.508240    0.787440
11     0.387800    0.327271    0.864734
12     0.365119    0.384912    0.821256
13     0.380295    0.373927    0.816425
14     0.356040    0.300392    0.874396
15     0.335459    0.460948    0.835749
16     0.305569    0.330170    0.869565
17     0.369159    0.306040    0.874396
18     0.282499    0.328417    0.855072
19     0.316065    0.336602    0.855072
20     0.351335    0.429518    0.821256
epoch  train_loss  valid_loss  accuracy
1      0.646231    0.629655    0.642512
2      0.597330    0.494386    0.777778
3      0.588079    0.457499    0.772947
4      0.576665    0.501435    0.734300
epoch  train_loss  valid_loss  accuracy
1      0.618327    0.572004    0.719807
2      0.535935    0.481448    0.739130
3      0.466747    0.459309    0.772947
4      0.459982    0.738523    0.555556
5      0.469801    0.389318    0.801932
6      0.470254    0.452068    0.797101
7      0.366336    0.386078    0.811594
8      0.421161    0.415224    0.840580
9      0.415186    0.414342    0.811594
10     0.429061    0.310611    0.888889
11     0.393532    0.315194    0.855072
12     0.448075    0.347588    0.811594
13     0.397255    0.325203    0.855072
14     0.412610    0.387887    0.821256
15     0.333704    0.330159    0.864734
16     0.304628    0.464476    0.816425
17     0.323296    0.369546    0.859903
18     0.355489    0.342309    0.855072
19     0.348091    0.292003    0.869565
20     0.325920    0.308493    0.864734
total elapsed time: 03:46:36

AWD: drop=0.3 lr=0.001
epoch  train_loss  valid_loss  accuracy
1      0.666407    0.720328    0.425121
2      0.615649    1.763386    0.352657
3      0.558922    0.723849    0.541063
4      0.482126    0.574585    0.685990
5      0.480344    0.564382    0.729469
6      0.460919    0.439931    0.763285
7      0.477164    0.855508    0.695652
8      0.394447    0.618478    0.676328
9      0.436042    2.838458    0.685990
10     0.438934    2.452007    0.685990
11     0.430612    0.465172    0.797101
12     0.442490    0.779494    0.714976
13     0.383659    0.997234    0.685990
14     0.350557    4.003267    0.314010
15     0.332441    1.420055    0.695652
16     0.334768    0.417522    0.826087
17     0.340016    0.542671    0.801932
18     0.312216    0.569714    0.797101
19     0.325957    0.423161    0.855072
20     0.286473    0.799724    0.777778
epoch  train_loss  valid_loss  accuracy
1      0.707385    1.057077    0.685990
2      0.683860    0.721952    0.666667
3      0.656461    1.298757    0.314010
4      0.637845    0.886215    0.236715
5      0.593086    1.314930    0.685990
6      0.580103    0.966637    0.685990
7      0.524876    0.993891    0.700483
8      0.495016    0.818074    0.748792
9      0.548756    1.144280    0.676328
10     0.499534    1.664907    0.685990
11     0.528863    0.664553    0.719807
12     0.504537    0.886341    0.710145
13     0.451648    0.752439    0.734300
14     0.469521    0.686963    0.719807
15     0.388002    0.597131    0.758454
16     0.330238    0.461883    0.811594
17     0.308354    0.410966    0.830918
18     0.348699    0.506491    0.724638
19     0.358300    0.449440    0.826087
20     0.356840    0.824294    0.763285
epoch  train_loss  valid_loss  accuracy
1      0.710719    0.820942    0.285024
2      0.627381    0.572699    0.734300
3      0.567122    0.398439    0.806763
4      0.536614    0.485753    0.777778
5      0.491645    0.550422    0.806763
6      0.594498    0.704273    0.666667
7      0.624282    0.703085    0.685990
8      0.623826    0.809417    0.666667
9      0.630980    0.813543    0.666667
10     0.641680    0.663773    0.685990
11     0.630532    0.550662    0.647343
12     0.620678    0.593029    0.685990
13     0.627035    0.577379    0.685990
14     0.619939    0.692736    0.685990
15     0.627914    0.573078    0.685990
16     0.600100    1.748825    0.314010
17     0.510489    1.370198    0.396135
18     0.517059    1.014021    0.685990
19     0.476558    0.673942    0.729469
20     0.478809    0.864033    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.703952    0.658856    0.685990
2      0.626139    0.544846    0.724638
3      0.531313    0.538376    0.714976
4      0.518749    0.604018    0.729469
5      0.512933    0.486866    0.743961
6      0.476871    0.479865    0.724638
7      0.471638    0.407613    0.811594
8      0.421386    1.057622    0.705314
9      0.416783    0.482106    0.743961
10     0.461460    0.791655    0.589372
11     0.400701    0.662575    0.787440
12     0.389937    1.186776    0.690821
13     0.400825    0.442333    0.801932
14     0.331059    0.469263    0.801932
15     0.344726    0.474001    0.806763
16     0.336793    0.659696    0.797101
17     0.286616    0.742157    0.797101
18     0.328501    0.560624    0.777778
19     0.320491    0.622571    0.821256
20     0.289442    0.910165    0.816425
epoch  train_loss  valid_loss  accuracy
1      0.681326    0.684097    0.574879
2      0.580568    0.612911    0.690821
3      0.541469    0.758336    0.468599
4      0.569624    3.653840    0.314010
5      0.514296    1.448728    0.545894
6      0.486931    0.894542    0.690821
7      0.494933    0.792172    0.690821
8      0.482480    0.570760    0.690821
9      0.447104    0.483495    0.797101
10     0.404958    1.026476    0.425121
11     0.509269    0.828314    0.685990
12     0.418644    0.862117    0.647343
13     0.415989    0.843466    0.724638
14     0.394532    0.631323    0.758454
15     0.363071    0.575225    0.724638
16     0.346673    0.794065    0.623188
17     0.287476    0.716138    0.666667
