
SIMPLE-AWD: drop=0.1 lr=0.0001
epoch  train_loss  valid_loss  accuracy
6      0.469713    0.479590    0.821256
7      0.459293    0.434065    0.816425
8      0.440544    0.432618    0.845411
9      0.405239    0.386762    0.840580
10     0.398934    0.418392    0.826087
11     0.420490    0.389910    0.845411
12     0.429051    0.405083    0.850242
13     0.357624    0.366832    0.845411
14     0.339544    0.434795    0.826087
15     0.326116    0.363433    0.845411
16     0.325517    0.488620    0.811594
17     0.300865    0.436430    0.845411
18     0.304940    0.346354    0.859903
19     0.350321    0.391608    0.830918
20     0.330760    0.462098    0.850242
epoch  train_loss  valid_loss  accuracy
1      0.684634    0.604231    0.729469
2      0.656927    0.634717    0.613527
3      0.602698    0.628604    0.652174
4      0.579075    0.632717    0.647343
epoch  train_loss  valid_loss  accuracy
1      0.584043    0.515084    0.821256
2      0.601505    0.526611    0.797101
3      0.578414    0.528735    0.758454
4      0.548933    0.544529    0.787440
5      0.514855    0.570070    0.743961
6      0.491210    0.527118    0.772947
7      0.492813    0.538574    0.782609
8      0.457141    0.430189    0.816425
9      0.440364    0.369888    0.859903
10     0.402209    0.473308    0.806763
11     0.373990    0.391829    0.859903
12     0.378237    0.383646    0.864734
13     0.415953    0.463977    0.835749
14     0.388745    0.434454    0.855072
15     0.379288    0.473170    0.821256
16     0.398968    0.366703    0.850242
17     0.344758    0.458595    0.835749
18     0.341690    0.373627    0.874396
19     0.343289    0.354726    0.864734
20     0.295687    0.364223    0.869565
epoch  train_loss  valid_loss  accuracy
1      0.713809    0.749711    0.333333
2      0.658324    0.630400    0.628019
3      0.612296    0.668329    0.570048
4      0.606738    0.623231    0.676328
epoch  train_loss  valid_loss  accuracy
1      0.613952    0.580742    0.710145
2      0.571338    0.494962    0.768116
3      0.544799    0.473655    0.777778
4      0.560123    0.454881    0.787440
5      0.528387    0.399441    0.830918
6      0.504497    0.413379    0.797101
7      0.465442    0.431210    0.801932
8      0.491084    0.384860    0.845411
9      0.473421    0.425275    0.801932
10     0.431302    0.391801    0.830918
11     0.443629    0.400656    0.826087
12     0.438798    0.368743    0.840580
13     0.430920    0.366286    0.826087
14     0.398351    0.357827    0.835749
15     0.400212    0.449004    0.830918
16     0.361610    0.346244    0.840580
17     0.306784    0.361333    0.845411
18     0.301177    0.390458    0.835749
19     0.336242    0.384647    0.830918
20     0.317128    0.324592    0.859903
total elapsed time: 02:20:15

AWD-Pretrained-Wiki-Finetuned-Autopsy: drop=0.1 lr=0.0001
epoch  train_loss  valid_loss  accuracy
1      0.725036    0.612581    0.690821
2      0.688386    0.574333    0.724638
3      0.682062    0.515177    0.777778
4      0.634381    0.568627    0.714976
epoch  train_loss  valid_loss  accuracy
1      0.591070    0.508820    0.787440
2      0.548812    0.526016    0.734300
3      0.565600    0.531292    0.758454
4      0.502631    0.521965    0.758454
5      0.508765    0.450355    0.801932
6      0.498172    0.484778    0.777778
7      0.488449    0.401458    0.821256
8      0.421924    0.389614    0.840580
9      0.393196    0.404268    0.845411
10     0.414913    0.426627    0.826087
11     0.436243    0.351270    0.855072
12     0.374026    0.393646    0.855072
13     0.421661    0.342499    0.864734
14     0.340812    0.330908    0.869565
15     0.329913    0.328261    0.859903
16     0.310191    0.331513    0.869565
17     0.294799    0.347969    0.855072
18     0.269158    0.306481    0.884058
19     0.317850    0.376644    0.859903
20     0.318528    0.311265    0.888889
epoch  train_loss  valid_loss  accuracy
1      0.619116    0.528373    0.801932
2      0.622993    0.529289    0.840580
3      0.576405    0.509556    0.806763
4      0.537280    0.488201    0.830918
epoch  train_loss  valid_loss  accuracy
1      0.543408    0.509571    0.835749
2      0.518754    0.498542    0.811594
3      0.478413    0.464698    0.830918
4      0.465744    0.472371    0.835749
5      0.467457    0.445962    0.840580
6      0.446639    0.399669    0.864734
7      0.407803    0.346139    0.893720
8      0.425971    0.350360    0.879227
9      0.407743    0.340350    0.888889
10     0.356130    0.357754    0.879227
11     0.335287    0.342013    0.884058
12     0.328231    0.354546    0.874396
13     0.376448    0.299787    0.903382
14     0.313172    0.346404    0.864734
15     0.312124    0.305534    0.888889
16     0.295526    0.310195    0.884058
17     0.284194    0.310657    0.888889
18     0.306562    0.276626    0.893720
19     0.341019    0.302764    0.884058
20     0.340808    0.290202    0.884058
epoch  train_loss  valid_loss  accuracy
1      0.648618    0.573201    0.758454
2      0.611482    0.511372    0.811594
3      0.626282    0.554664    0.743961
4      0.600666    0.535388    0.816425
epoch  train_loss  valid_loss  accuracy
1      0.542623    0.545868    0.748792
2      0.543203    0.502130    0.830918
3      0.480881    0.512962    0.787440
4      0.478490    0.513627    0.792271
5      0.462570    0.472984    0.806763
6      0.416783    0.456983    0.821256
7      0.458322    0.412450    0.855072
8      0.478896    0.401700    0.859903
9      0.420311    0.427876    0.811594
10     0.383937    0.400958    0.835749
11     0.389158    0.364213    0.855072
12     0.401237    0.365567    0.850242
13     0.350468    0.341155    0.859903
14     0.309017    0.338565    0.850242
15     0.290623    0.326399    0.869565
16     0.289942    0.315246    0.859903
17     0.314770    0.300060    0.879227
18     0.326237    0.309604    0.879227
19     0.331451    0.379941    0.840580
20     0.338059    0.340450    0.835749
epoch  train_loss  valid_loss  accuracy
1      0.661623    0.564956    0.739130
2      0.625309    0.563623    0.743961
3      0.655649    0.539262    0.753623
4      0.625353    0.579446    0.729469
epoch  train_loss  valid_loss  accuracy
1      0.575477    0.582277    0.724638
2      0.606018    0.540799    0.748792
3      0.566677    0.524875    0.782609
4      0.541223    0.532381    0.743961
5      0.501978    0.457911    0.787440
6      0.466871    0.475598    0.782609
7      0.444535    0.440015    0.826087
8      0.455267    0.488282    0.768116
9      0.447159    0.398406    0.830918
10     0.406309    0.405178    0.850242
11     0.416077    0.359462    0.855072
12     0.361694    0.342744    0.855072
13     0.352155    0.347182    0.855072
14     0.334278    0.341475    0.855072
15     0.370962    0.420114    0.840580
16     0.361429    0.307262    0.874396
17     0.342675    0.320022    0.879227
18     0.312595    0.310150    0.903382
19     0.333803    0.332809    0.859903
20     0.312898    0.322382    0.874396
epoch  train_loss  valid_loss  accuracy
1      0.697031    0.594835    0.724638
2      0.676818    0.617794    0.637681
3      0.646948    0.506778    0.806763
4      0.605078    0.531151    0.792271
epoch  train_loss  valid_loss  accuracy
1      0.643588    0.481096    0.840580
2      0.586927    0.584200    0.748792
3      0.568297    0.518518    0.787440
4      0.495302    0.576240    0.743961
5      0.489380    0.457663    0.806763
6      0.503437    0.440408    0.835749
7      0.468102    0.406532    0.874396
8      0.442685    0.439680    0.830918
9      0.428389    0.397905    0.840580
10     0.414757    0.387139    0.850242
11     0.435010    0.419796    0.826087
12     0.390260    0.354417    0.859903
13     0.397686    0.318144    0.879227
14     0.385998    0.323501    0.869565
15     0.329281    0.302714    0.879227
16     0.338405    0.305658    0.884058
17     0.294181    0.409712    0.835749
18     0.296224    0.369488    0.855072
19     0.283039    0.268413    0.884058
20     0.263846    0.329043    0.879227
total elapsed time: 02:52:56

AWD-Pretrained-Wiki-Finetuned-Nidia: drop=0.1 lr=0.0001
epoch  train_loss  valid_loss  accuracy
1      0.632714    0.686800    0.497585
2      0.634600    0.669160    0.541063
3      0.609903    0.661030    0.584541
4      0.605492    0.654514    0.608696
epoch  train_loss  valid_loss  accuracy
1      0.613671    0.623911    0.632850
2      0.586716    0.593781    0.695652
3      0.570743    0.500521    0.782609
4      0.559320    0.493421    0.777778
5      0.521146    0.558080    0.748792
6      0.485248    0.438127    0.801932
7      0.469860    0.479388    0.792271
8      0.472748    0.441088    0.816425
9      0.443413    0.464344    0.801932
10     0.391818    0.493981    0.787440
11     0.392597    0.482046    0.801932
12     0.360201    0.409298    0.826087
13     0.385980    0.379277    0.830918
14     0.411350    0.439896    0.821256
15     0.376816    0.387748    0.845411
16     0.319244    0.405568    0.806763
17     0.332581    0.380951    0.845411
18     0.362538    0.436699    0.816425
19     0.295538    0.347369    0.845411
20     0.280012    0.365515    0.840580
epoch  train_loss  valid_loss  accuracy
1      0.705136    0.649761    0.724638
2      0.643692    0.655148    0.565217
3      0.655304    0.640962    0.642512
4      0.654832    0.628786    0.695652
epoch  train_loss  valid_loss  accuracy
1      0.553571    0.584694    0.714976
2      0.565556    0.568178    0.743961
3      0.527420    0.632358    0.695652
4      0.549659    0.536288    0.758454
5      0.542597    0.543936    0.758454
6      0.465794    0.485393    0.782609
7      0.440655    0.480279    0.806763
8      0.458699    0.437597    0.840580
9      0.452257    0.376151    0.840580
10     0.465994    0.475834    0.797101
11     0.438243    0.386891    0.835749
12     0.381167    0.401963    0.835749
13     0.331821    0.376663    0.840580
14     0.335667    0.393818    0.835749
15     0.359414    0.464674    0.806763
16     0.344943    0.347523    0.835749
17     0.341364    0.356996    0.845411
18     0.292816    0.391072    0.826087
19     0.310253    0.459782    0.816425
20     0.309834    0.355818    0.835749
epoch  train_loss  valid_loss  accuracy
1      0.684976    0.756783    0.410628
2      0.671607    0.700536    0.685990
3      0.634228    0.709780    0.516908
4      0.609976    0.666496    0.584541
epoch  train_loss  valid_loss  accuracy
1      0.540528    0.633977    0.666667
2      0.582882    0.604984    0.690821
3      0.544882    0.599676    0.748792
4      0.532126    0.566788    0.729469
5      0.521254    0.569089    0.739130
6      0.499200    0.525085    0.772947
7      0.469736    0.577045    0.753623
8      0.506291    0.630774    0.724638
9      0.433622    0.544802    0.768116
10     0.415467    0.565162    0.739130
11     0.359833    0.447812    0.821256
12     0.346676    0.425309    0.830918
13     0.357284    0.399447    0.801932
14     0.351416    0.429894    0.821256
15     0.306839    0.422638    0.826087
16     0.312127    0.388237    0.835749
17     0.302995    0.429781    0.826087
18     0.321564    0.544031    0.801932
19     0.312344    0.356096    0.845411
20     0.282364    0.386505    0.826087
epoch  train_loss  valid_loss  accuracy
1      0.721547    0.647890    0.676328
2      0.688375    0.580458    0.753623
3      0.653847    0.595930    0.695652
4      0.612594    0.617677    0.690821
epoch  train_loss  valid_loss  accuracy
1      0.626373    0.633090    0.632850
2      0.593469    0.591957    0.729469
3      0.567043    0.589855    0.710145
4      0.539021    0.591935    0.753623
5      0.507708    0.628645    0.714976
6      0.505301    0.591206    0.710145
7      0.461673    0.523423    0.797101
8      0.446549    0.468143    0.797101
9      0.447372    0.424741    0.806763
10     0.421598    0.494938    0.787440
11     0.405343    0.500762    0.787440
12     0.359218    0.477510    0.797101
13     0.334313    0.403577    0.821256
14     0.368324    0.539409    0.787440
15     0.398746    0.574535    0.782609
16     0.372320    0.349865    0.835749
17     0.328822    0.417973    0.811594
18     0.348305    0.388792    0.826087
19     0.297874    0.378665    0.816425
20     0.258445    0.426463    0.830918
epoch  train_loss  valid_loss  accuracy
1      0.657720    0.566682    0.714976
2      0.600189    0.589977    0.729469
3      0.593508    0.621321    0.700483
4      0.551759    0.622016    0.705314
epoch  train_loss  valid_loss  accuracy
1      0.614843    0.580938    0.758454
2      0.580447    0.566943    0.724638
3      0.517022    0.494591    0.787440
4      0.503322    0.514345    0.763285
5      0.506861    0.525529    0.753623
6      0.450192    0.498385    0.763285
7      0.479497    0.481065    0.797101
8      0.468996    0.468584    0.772947
9      0.454564    0.428678    0.811594
10     0.415789    0.401046    0.806763
11     0.377246    0.422986    0.840580
12     0.358382    0.444933    0.797101
13     0.347479    0.437226    0.792271
14     0.374529    0.481425    0.821256
15     0.332074    0.422697    0.811594
16     0.289104    0.429449    0.797101
17     0.352677    0.420962    0.787440
18     0.342147    0.401693    0.806763
19     0.325935    0.417024    0.806763
20     0.351925    0.391653    0.811594
total elapsed time: 03:26:31

SIMPLE-AWD: drop=0.1 lr=0.001
epoch  train_loss  valid_loss  accuracy
1      0.588881    0.650942    0.729469
2      0.524199    0.386459    0.869565
3      0.456325    0.297793    0.874396
4      0.437637    0.256495    0.898551
5      0.356485    0.257006    0.879227
6      0.253738    0.261619    0.893720
7      0.339126    0.292334    0.888889
8      0.299571    0.252068    0.898551
9      0.335785    0.421135    0.840580
10     0.343155    0.291096    0.879227
11     0.229386    0.297213    0.879227
12     0.257807    0.306071    0.893720
13     0.205690    0.273100    0.898551
14     0.196248    0.266686    0.903382
15     0.230879    0.273149    0.903382
16     0.245946    0.290410    0.908213
17     0.263992    0.277823    0.888889
18     0.195852    0.293203    0.903382
19     0.238846    0.282957    0.893720
20     0.200760    0.312679    0.893720
epoch  train_loss  valid_loss  accuracy
1      0.603978    0.623064    0.685990
2      0.542471    0.522717    0.777778
3      0.474266    0.409832    0.816425
4      0.395085    0.314387    0.859903
5      0.383933    0.311842    0.884058
6      0.322852    0.292734    0.869565
7      0.341043    0.246946    0.898551
8      0.302420    0.261232    0.879227
9      0.318806    0.259011    0.903382
10     0.265430    0.263321    0.884058
11     0.218767    0.305069    0.884058
12     0.262011    0.253081    0.888889
13     0.278494    0.300838    0.898551
14     0.252313    0.229534    0.927536
15     0.253493    0.294418    0.879227
16     0.207577    0.259217    0.903382
17     0.157620    0.281829    0.888889
18     0.177578    0.294237    0.908213
19     0.192173    0.260473    0.917874
20     0.167943    0.331583    0.884058
epoch  train_loss  valid_loss  accuracy
1      0.635393    0.663891    0.753623
2      0.612282    0.472416    0.830918
3      0.522869    0.408849    0.835749
4      0.423117    0.289673    0.898551
5      0.397564    0.350804    0.869565
6      0.405546    0.318021    0.864734
7      0.372814    0.365439    0.859903
8      0.357562    0.347304    0.864734
9      0.292747    0.278375    0.903382
10     0.310897    0.261147    0.908213
11     0.257005    0.301983    0.874396
12     0.218396    0.280536    0.888889
13     0.224448    0.313155    0.893720
14     0.259669    0.280012    0.888889
15     0.261606    0.277984    0.884058
16     0.230790    0.307405    0.888889
17     0.226706    0.348760    0.850242
18     0.232226    0.297807    0.874396
19     0.214789    0.273125    0.888889
20     0.193683    0.354590    0.855072
epoch  train_loss  valid_loss  accuracy
1      0.672591    0.712211    0.333333
2      0.559796    0.388455    0.821256
3      0.505835    0.399306    0.816425
4      0.416764    0.321111    0.859903
5      0.394572    0.289394    0.864734
6      0.346353    0.263384    0.879227
7      0.357405    0.299424    0.874396
8      0.342366    0.236392    0.893720
9      0.284197    0.289272    0.855072
10     0.231226    0.261633    0.859903
11     0.187223    0.297868    0.864734
12     0.212372    0.254048    0.893720
13     0.250017    0.239736    0.903382
14     0.224699    0.236004    0.898551
15     0.229380    0.257117    0.888889
16     0.224829    0.259113    0.893720
17     0.143805    0.288636    0.888889
18     0.236441    0.313572    0.855072
19     0.191564    0.262865    0.893720
20     0.188616    0.311974    0.864734
epoch  train_loss  valid_loss  accuracy
1      0.646524    0.694787    0.458937
2      0.564926    0.517953    0.801932
3      0.509224    0.420727    0.830918
4      0.482693    0.367154    0.840580
5      0.450189    0.351480    0.859903
6      0.344743    0.344198    0.859903
7      0.285799    0.308368    0.869565
8      0.262059    0.278204    0.888889
9      0.287415    0.271316    0.879227
10     0.274953    0.299730    0.879227
11     0.255939    0.275459    0.879227
12     0.266256    0.255361    0.893720
13     0.233386    0.255565    0.888889
14     0.173795    0.260789    0.888889
15     0.217431    0.274122    0.888889
16     0.199580    0.280849    0.893720
17     0.225664    0.321842    0.898551
18     0.246612    0.265178    0.898551
19     0.189307    0.254355    0.913043
20     0.184596    0.266276    0.903382
total elapsed time: 03:30:18

SIMPLE-AWD-Finetuned-Autopsy: drop=0.1 lr=0.001
epoch  train_loss  valid_loss  accuracy
1      0.617788    0.598992    0.700483
2      0.581368    0.489753    0.787440
3      0.562557    0.439461    0.792271
4      0.506422    0.464942    0.777778
epoch  train_loss  valid_loss  accuracy
1      0.518234    0.377808    0.850242
2      0.452884    0.315723    0.869565
3      0.391279    0.316443    0.869565
4      0.358634    0.285456    0.884058
5      0.367182    0.313277    0.888889
6      0.291507    0.254612    0.898551
7      0.291097    0.241059    0.888889
8      0.253166    0.292394    0.874396
9      0.261770    0.276481    0.874396
10     0.220696    0.248722    0.908213
11     0.250066    0.254152    0.884058
12     0.256187    0.270714    0.874396
13     0.290891    0.300938    0.864734
14     0.264941    0.264653    0.859903
15     0.258496    0.267202    0.884058
16     0.224109    0.282991    0.874396
17     0.203138    0.312788    0.874396
18     0.264293    0.286776    0.879227
19     0.242267    0.259674    0.879227
20     0.166246    0.311623    0.879227
epoch  train_loss  valid_loss  accuracy
1      0.603726    0.609579    0.681159
2      0.589759    0.553583    0.758454
3      0.572338    0.561895    0.734300
4      0.508335    0.494237    0.768116
epoch  train_loss  valid_loss  accuracy
1      0.510291    0.360885    0.840580
2      0.441725    0.305816    0.864734
3      0.414687    0.260804    0.869565
4      0.401289    0.287958    0.874396
5      0.362613    0.237368    0.898551
6      0.290522    0.241132    0.888889
7      0.271169    0.268674    0.893720
8      0.286182    0.236350    0.903382
9      0.284436    0.263024    0.913043
10     0.308071    0.234917    0.903382
11     0.291901    0.295091    0.869565
12     0.218213    0.241458    0.884058
13     0.180256    0.301713    0.874396
14     0.265443    0.331458    0.884058
15     0.209952    0.272354    0.879227
16     0.149218    0.289877    0.879227
17     0.230635    0.278932    0.898551
18     0.225587    0.274143    0.893720
19     0.171957    0.271391    0.898551
20     0.134340    0.256521    0.879227
epoch  train_loss  valid_loss  accuracy
1      0.682660    0.616762    0.724638
2      0.578707    0.499737    0.797101
3      0.561187    0.429804    0.797101
4      0.505752    0.439453    0.811594
epoch  train_loss  valid_loss  accuracy
1      0.581403    0.513849    0.724638
2      0.477595    0.458349    0.806763
3      0.462921    0.346524    0.835749
4      0.430993    0.333948    0.855072
5      0.362870    0.298024    0.888889
6      0.301526    0.297408    0.893720
7      0.265716    0.250358    0.903382
8      0.317849    0.352114    0.859903
9      0.283860    0.255775    0.888889
10     0.218357    0.288448    0.884058
11     0.232732    0.297406    0.888889
12     0.242181    0.278672    0.884058
13     0.248770    0.287063    0.884058
14     0.221296    0.287945    0.869565
15     0.239624    0.273459    0.908213
16     0.160087    0.274515    0.893720
17     0.186540    0.295402    0.864734
18     0.252750    0.248984    0.893720
19     0.244883    0.265041    0.884058
20     0.212037    0.289410    0.884058
epoch  train_loss  valid_loss  accuracy
1      0.600877    0.534614    0.753623
2      0.586803    0.472382    0.826087
3      0.554601    0.457022    0.850242
4      0.482305    0.503579    0.758454
epoch  train_loss  valid_loss  accuracy
1      0.561489    0.460560    0.787440
2      0.525076    0.360197    0.830918
3      0.440752    0.278746    0.879227
4      0.426680    0.316169    0.884058
5      0.343191    0.297465    0.864734
6      0.297248    0.266109    0.888889
7      0.320039    0.281436    0.884058
8      0.228615    0.240986    0.903382
9      0.247973    0.267538    0.855072
10     0.306609    0.282883    0.874396
11     0.296609    0.286312    0.859903
12     0.268970    0.237393    0.908213
13     0.195918    0.250558    0.903382
14     0.175853    0.288617    0.879227
15     0.141329    0.326009    0.879227
16     0.218277    0.232719    0.898551
17     0.246091    0.256541    0.884058
18     0.274853    0.319979    0.869565
19     0.189957    0.294802    0.879227
20     0.191387    0.262851    0.884058
epoch  train_loss  valid_loss  accuracy
1      0.622481    0.549021    0.777778
2      0.616037    0.575336    0.748792
3      0.585258    0.640495    0.753623
4      0.542670    0.444422    0.753623
epoch  train_loss  valid_loss  accuracy
1      0.556895    0.439140    0.845411
2      0.456087    0.358278    0.879227
3      0.405609    0.288365    0.874396
4      0.358647    0.267434    0.874396
5      0.337634    0.334436    0.855072
6      0.327902    0.339775    0.845411
7      0.234867    0.269929    0.884058
8      0.268086    0.270668    0.893720
9      0.277216    0.270864    0.884058
10     0.230123    0.274458    0.874396
11     0.274618    0.281979    0.879227
12     0.255374    0.272540    0.888889
13     0.240584    0.276803    0.864734
14     0.262365    0.347370    0.855072
15     0.271496    0.292912    0.893720
16     0.232742    0.241918    0.898551
17     0.271626    0.259937    0.898551
18     0.263236    0.275514    0.898551
19     0.267109    0.271274    0.898551
20     0.287087    0.236012    0.908213
total elapsed time: 03:34:28

SIMPLE-AWD-Finetuned-Nidia: drop=0.1 lr=0.001
epoch  train_loss  valid_loss  accuracy
1      0.677524    0.649693    0.618357
2      0.629741    0.620125    0.714976
3      0.559416    0.536734    0.729469
4      0.504757    0.440550    0.797101
epoch  train_loss  valid_loss  accuracy
1      0.504340    0.542415    0.719807
2      0.551192    0.548316    0.729469
3      0.464382    0.482849    0.743961
4      0.447219    0.452741    0.816425
5      0.460130    0.379056    0.801932
6      0.393554    0.357767    0.859903
7      0.429153    0.457757    0.797101
8      0.388651    0.378930    0.864734
9      0.333874    0.396458    0.835749
10     0.359116    0.431873    0.821256
11     0.350633    0.388972    0.830918
12     0.363671    0.374535    0.845411
13     0.334544    0.370241    0.855072
14     0.396119    0.610277    0.787440
15     0.314915    0.439080    0.821256
16     0.324926    0.357080    0.826087
17     0.334396    0.659173    0.787440
18     0.274445    0.320369    0.864734
19     0.291583    0.397221    0.850242
20     0.278448    0.424903    0.840580
epoch  train_loss  valid_loss  accuracy
1      0.643431    0.559114    0.768116
2      0.614470    0.551928    0.753623
3      0.549534    0.507420    0.734300
4      0.516048    0.450568    0.792271
epoch  train_loss  valid_loss  accuracy
1      0.548746    0.509414    0.743961
2      0.555923    0.494355    0.739130
3      0.520905    0.425368    0.797101
4      0.456642    0.568316    0.748792
5      0.441403    0.399234    0.826087
6      0.459946    0.384150    0.821256
7      0.427797    0.361688    0.835749
8      0.430159    0.360585    0.835749
9      0.373449    0.287406    0.859903
10     0.349474    0.298853    0.874396
11     0.316458    0.332048    0.859903
12     0.271575    0.295210    0.888889
13     0.265693    0.285163    0.874396
14     0.277844    0.338756    0.874396
15     0.356287    0.329950    0.879227
16     0.322349    0.299051    0.864734
17     0.316052    0.404510    0.859903
18     0.254171    0.942945    0.700483
19     0.284392    0.304362    0.879227
20     0.244968    0.336631    0.874396
epoch  train_loss  valid_loss  accuracy
1      0.644212    0.609157    0.734300
2      0.572124    0.541807    0.768116
3      0.565598    0.532821    0.753623
4      0.508484    0.464153    0.811594
epoch  train_loss  valid_loss  accuracy
1      0.541034    0.642877    0.676328
2      0.547511    0.394657    0.806763
3      0.482964    0.358330    0.835749
4      0.489777    0.349624    0.850242
5      0.461973    0.349347    0.826087
6      0.450861    0.321295    0.859903
7      0.429675    0.321064    0.855072
8      0.436597    0.321907    0.859903
9      0.404390    0.309311    0.864734
10     0.337553    0.355379    0.845411
11     0.357608    0.317326    0.869565
12     0.313380    0.358512    0.859903
13     0.324891    0.713319    0.782609
14     0.322339    0.309674    0.864734
15     0.321391    0.359568    0.826087
16     0.302902    0.365779    0.859903
17     0.247440    0.338870    0.859903
18     0.270821    0.468001    0.821256
19     0.237412    0.693170    0.816425
20     0.270497    0.345837    0.874396
epoch  train_loss  valid_loss  accuracy
1      0.662974    0.594431    0.700483
2      0.635433    0.533332    0.724638
3      0.595778    0.550754    0.729469
4      0.499671    0.494723    0.777778
epoch  train_loss  valid_loss  accuracy
1      0.570838    0.494535    0.772947
2      0.497459    0.465534    0.811594
3      0.502456    0.416211    0.821256
4      0.440566    0.376203    0.816425
5      0.419139    0.338442    0.816425
6      0.430511    0.432667    0.811594
7      0.402206    0.327967    0.859903
8      0.415806    0.512924    0.806763
9      0.415370    0.280568    0.893720
10     0.357741    0.352413    0.845411
11     0.341512    0.390591    0.855072
12     0.366021    0.326904    0.874396
13     0.341700    0.379708    0.859903
14     0.301724    0.296517    0.874396
15     0.256666    0.972087    0.787440
16     0.278518    0.431947    0.855072
17     0.237684    0.331499    0.859903
18     0.215063    0.330369    0.874396
19     0.193493    0.301584    0.898551
20     0.217835    0.491088    0.874396
epoch  train_loss  valid_loss  accuracy
1      0.612476    0.585161    0.748792
2      0.589431    0.555961    0.719807
3      0.530529    0.471066    0.826087
4      0.485025    0.430851    0.763285
epoch  train_loss  valid_loss  accuracy
1      0.565131    0.401002    0.821256
2      0.478879    0.438386    0.797101
3      0.429054    0.399343    0.811594
4      0.423427    0.330479    0.835749
5      0.422635    0.333284    0.845411
6      0.407357    0.349547    0.840580
7      0.410077    0.379084    0.821256
8      0.397420    0.392982    0.811594
9      0.368150    0.320179    0.879227
10     0.304214    0.331967    0.864734
11     0.274516    0.381723    0.855072
12     0.270375    0.280520    0.893720
13     0.230712    0.353009    0.884058
14     0.289773    0.308070    0.859903
15     0.308577    0.302141    0.869565
16     0.316972    0.334196    0.879227
17     0.329984    0.334941    0.859903
18     0.280698    0.542447    0.859903
19     0.279394    0.351382    0.869565
20     0.333819    0.483652    0.874396
total elapsed time: 03:38:56

AWD: drop=0.1 lr=0.001
epoch  train_loss  valid_loss  accuracy
1      0.679382    0.628307    0.685990
2      0.619662    0.588615    0.685990
3      0.555635    0.697794    0.628019
4      0.496358    0.620279    0.695652
5      0.489713    0.996526    0.685990
6      0.474591    0.454164    0.777778
7      0.426452    0.575031    0.748792
8      0.435339    0.476468    0.758454
9      0.420121    0.559124    0.753623
10     0.512337    1.412343    0.314010
11     0.587889    0.730907    0.695652
12     0.573154    0.796043    0.371981
13     0.580672    0.811084    0.468599
14     0.597921    0.725149    0.647343
15     0.590441    0.735839    0.695652
16     0.574252    0.768539    0.400966
17     0.575227    0.711731    0.661836
18     0.619213    0.465480    0.801932
19     0.629671    0.519004    0.685990
20     0.620365    0.500665    0.821256
epoch  train_loss  valid_loss  accuracy
1      0.717829    0.695342    0.666667
2      0.652809    1.650041    0.685990
3      0.666769    0.707755    0.608696
4      0.643873    1.275372    0.280193
5      0.601571    1.162183    0.685990
6      0.559926    0.705976    0.425121
7      0.543857    1.086011    0.198068
8      0.495947    0.813836    0.700483
9      0.488207    0.576098    0.714976
10     0.470721    0.901583    0.685990
11     0.446803    0.502483    0.782609
12     0.405464    0.572119    0.690821
13     0.370246    0.606115    0.695652
14     0.376691    0.543286    0.753623
15     0.299601    0.932993    0.637681
16     0.327959    0.646397    0.710145
17     0.330784    0.942924    0.695652
18     0.272431    0.413507    0.826087
19     0.290602    0.370466    0.840580
20     0.300538    0.539881    0.777778
epoch  train_loss  valid_loss  accuracy
1      0.692064    0.741540    0.333333
2      0.690853    1.307863    0.681159
3      0.678418    0.988387    0.685990
4      0.660412    0.997613    0.463768
5      0.640245    1.680348    0.314010
6      0.640354    0.640947    0.685990
7      0.609648    0.894065    0.685990
8      0.545648    1.270422    0.685990
9      0.534926    0.782157    0.685990
10     0.514520    0.572684    0.671498
11     0.449497    0.471364    0.782609
12     0.383034    0.397948    0.797101
13     0.431860    0.826948    0.685990
14     0.417155    0.433853    0.797101
15     0.413160    1.399142    0.685990
16     0.352507    0.810078    0.685990
17     0.294551    0.619873    0.739130
18     0.297568    0.727482    0.690821
19     0.306831    0.489802    0.801932
20     0.294880    0.585760    0.724638
epoch  train_loss  valid_loss  accuracy
1      0.670161    0.896128    0.314010
2      0.673262    0.622218    0.685990
3      0.637291    1.192772    0.685990
4      0.635062    1.151956    0.314010
5      0.583403    1.040589    0.685990
6      0.549198    1.621072    0.236715
7      0.565718    1.098708    0.685990
8      0.521036    0.813069    0.352657
9      0.497293    0.672700    0.695652
10     0.482718    0.519661    0.748792
11     0.482481    0.679242    0.714976
12     0.374856    0.674716    0.719807
13     0.420537    0.730933    0.748792
14     0.415237    0.331383    0.879227
15     0.419260    0.599816    0.739130
16     0.346314    0.729836    0.710145
17     0.304336    0.524147    0.826087
18     0.300994    0.652427    0.792271
19     0.272450    0.406839    0.840580
20     0.269470    0.340619    0.874396
epoch  train_loss  valid_loss  accuracy
1      0.652865    0.663153    0.647343
2      0.638352    0.702534    0.608696
3      0.611584    0.848814    0.352657
4      0.602890    0.805150    0.681159
5      0.561211    0.963004    0.685990
6      0.518789    0.682314    0.700483
7      0.517068    0.984393    0.685990
8      0.529895    0.684343    0.690821
9      0.448492    1.288897    0.685990
10     0.378899    4.251624    0.362319
11     0.379917    0.623782    0.700483
12     0.330385    1.235637    0.685990
13     0.389385    0.498868    0.777778
14     0.439272    2.474252    0.685990
15     0.421849    1.188864    0.710145
16     0.360115    0.817904    0.714976
17     0.364492    1.033983    0.685990
